TimeStamp,Temp
 01/05/2022 00:00,7.7
 01/05/2022 00:10,7.8
 01/05/2022 00:20,7.5
 01/05/2022 00:30,7.0
 01/05/2022 00:40,6.6
 01/05/2022 00:50,6.3
 01/05/2022 01:00,5.8
 01/05/2022 01:10,5.5
 01/05/2022 01:20,5.3
 01/05/2022 01:30,5.1
 01/05/2022 01:40,5.3
 01/05/2022 01:50,5.1
 01/05/2022 02:00,5.1
 01/05/2022 02:10,5.2
 01/05/2022 02:20,5.6
 01/05/2022 02:30,5.3
 01/05/2022 02:40,5.1
 01/05/2022 02:50,5.1
 01/05/2022 03:00,5.1
 01/05/2022 03:10,4.7
 01/05/2022 03:20,4.2
 01/05/2022 03:30,4.2
 01/05/2022 03:40,4.2
 01/05/2022 03:50,4.2
 01/05/2022 04:00,4.8
 01/05/2022 04:10,4.6
 01/05/2022 04:20,4.5
 01/05/2022 04:30,4.4
 01/05/2022 04:40,3.3
 01/05/2022 04:50,3.0
 01/05/2022 05:00,3.2
 01/05/2022 05:10,3.1
 01/05/2022 05:20,2.9
 01/05/2022 05:30,3.0
 01/05/2022 05:40,2.9
 01/05/2022 05:50,2.5
 01/05/2022 06:00,1.9
 01/05/2022 06:10,1.5
 01/05/2022 06:20,2.0
 01/05/2022 06:30,1.7
 01/05/2022 06:40,1.9
 01/05/2022 06:50,2.1
 01/05/2022 07:00,2.1
 01/05/2022 07:10,2.0
 01/05/2022 07:20,1.3
 01/05/2022 07:30,1.3
 01/05/2022 07:40,2.0
 01/05/2022 07:50,2.6
 01/05/2022 08:00,2.6
 01/05/2022 08:10,3.0
 01/05/2022 08:20,3.0
 01/05/2022 08:30,3.1
 01/05/2022 08:40,3.7
 01/05/2022 08:50,3.8
 01/05/2022 09:00,4.0
 01/05/2022 09:10,4.7
 01/05/2022 09:20,4.7
 01/05/2022 09:30,4.8
 01/05/2022 09:40,4.6
 01/05/2022 09:50,5.2
 01/05/2022 10:00,5.0
 01/05/2022 10:10,4.9
 01/05/2022 10:20,5.3
 01/05/2022 10:30,5.2
 01/05/2022 10:40,5.4
 01/05/2022 10:50,5.7
 01/05/2022 11:00,6.2
 01/05/2022 11:10,6.5
 01/05/2022 11:20,6.4
 01/05/2022 11:30,6.3
 01/05/2022 11:40,6.8
 01/05/2022 11:50,7.0
 01/05/2022 12:00,7.6
 01/05/2022 12:10,7.9
 01/05/2022 12:20,8.0
 01/05/2022 12:30,8.3
 01/05/2022 12:40,8.3
 01/05/2022 12:50,8.3
 01/05/2022 13:00,8.6
 01/05/2022 13:10,8.9
 01/05/2022 13:20,9.0
 01/05/2022 13:30,9.2
 01/05/2022 13:40,9.5
 01/05/2022 13:50,9.8
 01/05/2022 14:00,10.2
 01/05/2022 14:10,10.6
 01/05/2022 14:20,11.0
 01/05/2022 14:30,11.4
 01/05/2022 14:40,11.6
 01/05/2022 14:50,11.9
 01/05/2022 15:00,12.3
 01/05/2022 15:10,13.2
 01/05/2022 15:20,13.2
 01/05/2022 15:30,12.9
 01/05/2022 15:40,12.9
 01/05/2022 15:50,13.0
 01/05/2022 16:00,13.1
 01/05/2022 16:10,13.1
 01/05/2022 16:20,13.0
 01/05/2022 16:30,13.3
 01/05/2022 16:40,13.5
 01/05/2022 16:50,13.7
 01/05/2022 17:00,13.9
 01/05/2022 17:10,13.8
 01/05/2022 17:20,14.2
 01/05/2022 17:30,13.9
 01/05/2022 17:40,13.7
 01/05/2022 17:50,13.2
 01/05/2022 18:00,13.1
 01/05/2022 18:10,12.9
 01/05/2022 18:20,13.1
 01/05/2022 18:30,13.3
 01/05/2022 18:40,13.1
 01/05/2022 18:50,13.4
 01/05/2022 19:00,13.8
 01/05/2022 19:10,13.6
 01/05/2022 19:20,14.1
 01/05/2022 19:30,14.8
 01/05/2022 19:40,14.8
 01/05/2022 19:50,14.2
 01/05/2022 20:00,14.1
 01/05/2022 20:10,13.9
 01/05/2022 20:20,13.9
 01/05/2022 20:30,13.8
 01/05/2022 20:40,13.4
 01/05/2022 20:50,13.3
 01/05/2022 21:00,12.8
 01/05/2022 21:10,12.3
 01/05/2022 21:20,11.8
 01/05/2022 21:30,11.4
 01/05/2022 21:40,11.4
 01/05/2022 21:50,11.5
 01/05/2022 22:00,11.3
 01/05/2022 22:10,11.2
 01/05/2022 22:20,11.1
 01/05/2022 22:30,10.9
 01/05/2022 22:40,10.8
 01/05/2022 22:50,10.5
 01/05/2022 23:00,10.2
 01/05/2022 23:10,9.9
 01/05/2022 23:20,9.9
 01/05/2022 23:30,9.7
 01/05/2022 23:40,9.6
 01/05/2022 23:50,9.6
 02/05/2022 00:00,9.3
 02/05/2022 00:10,9.0
 02/05/2022 00:20,8.8
 02/05/2022 00:30,8.7
 02/05/2022 00:40,8.9
 02/05/2022 00:50,9.0
 02/05/2022 01:00,9.2
 02/05/2022 01:10,9.3
 02/05/2022 01:20,9.0
 02/05/2022 01:30,8.9
 02/05/2022 01:40,9.0
 02/05/2022 01:50,9.0
 02/05/2022 02:00,8.8
 02/05/2022 02:10,8.8
 02/05/2022 02:20,8.6
 02/05/2022 02:30,8.6
 02/05/2022 02:40,8.5
 02/05/2022 02:50,8.6
 02/05/2022 03:00,8.6
 02/05/2022 03:10,8.4
 02/05/2022 03:20,8.5
 02/05/2022 03:30,8.1
 02/05/2022 03:40,7.8
 02/05/2022 03:50,6.9
 02/05/2022 04:00,6.4
 02/05/2022 04:10,6.3
 02/05/2022 04:20,6.5
 02/05/2022 04:30,6.0
 02/05/2022 04:40,6.1
 02/05/2022 04:50,6.6
 02/05/2022 05:00,6.8
 02/05/2022 05:10,6.8
 02/05/2022 05:20,6.7
 02/05/2022 05:30,6.8
 02/05/2022 05:40,6.6
 02/05/2022 05:50,6.5
 02/05/2022 06:00,6.6
 02/05/2022 06:10,6.8
 02/05/2022 06:20,6.9
 02/05/2022 06:30,6.8
 02/05/2022 06:40,6.3
 02/05/2022 06:50,5.8
 02/05/2022 07:00,5.9
 02/05/2022 07:10,5.8
 02/05/2022 07:20,5.8
 02/05/2022 07:30,5.6
 02/05/2022 07:40,5.7
 02/05/2022 07:50,6.0
 02/05/2022 08:00,6.4
 02/05/2022 08:10,7.0
 02/05/2022 08:20,7.5
 02/05/2022 08:30,8.0
 02/05/2022 08:40,8.6
 02/05/2022 08:50,9.2
 02/05/2022 09:00,9.5
 02/05/2022 09:10,9.7
 02/05/2022 09:20,10.1
 02/05/2022 09:30,10.4
 02/05/2022 09:40,10.8
 02/05/2022 09:50,11.1
 02/05/2022 10:00,11.4
 02/05/2022 10:10,11.8
 02/05/2022 10:20,12.2
 02/05/2022 10:30,12.4
 02/05/2022 10:40,12.5
 02/05/2022 10:50,12.7
 02/05/2022 11:00,12.9
 02/05/2022 11:10,13.1
 02/05/2022 11:20,13.3
 02/05/2022 11:30,13.4
 02/05/2022 11:40,13.7
 02/05/2022 11:50,13.9
 02/05/2022 12:00,14.0
 02/05/2022 12:10,14.2
 02/05/2022 12:20,14.3
 02/05/2022 12:30,14.6
 02/05/2022 12:40,14.7
 02/05/2022 12:50,14.9
 02/05/2022 13:00,15.0
 02/05/2022 13:10,15.0
 02/05/2022 13:20,15.3
 02/05/2022 13:30,15.2
 02/05/2022 13:40,15.7
 02/05/2022 13:50,15.9
 02/05/2022 14:00,15.7
 02/05/2022 14:10,15.9
 02/05/2022 14:20,15.9
 02/05/2022 14:30,16.0
 02/05/2022 14:40,16.0
 02/05/2022 14:50,16.1
 02/05/2022 15:00,16.2
 02/05/2022 15:10,16.4
 02/05/2022 15:20,16.4
 02/05/2022 15:30,16.4
 02/05/2022 15:40,16.4
 02/05/2022 15:50,16.3
 02/05/2022 16:00,16.4
 02/05/2022 16:10,16.5
 02/05/2022 16:20,16.5
 02/05/2022 16:30,16.4
 02/05/2022 16:40,16.7
 02/05/2022 16:50,16.5
 02/05/2022 17:00,16.5
 02/05/2022 17:10,16.6
 02/05/2022 17:20,16.6
 02/05/2022 17:30,16.5
 02/05/2022 17:40,16.4
 02/05/2022 17:50,16.4
 02/05/2022 18:00,16.3
 02/05/2022 18:10,16.2
 02/05/2022 18:20,16.1
 02/05/2022 18:30,16.1
 02/05/2022 18:40,16.1
 02/05/2022 18:50,16.0
 02/05/2022 19:00,15.8
 02/05/2022 19:10,15.6
 02/05/2022 19:20,15.3
 02/05/2022 19:30,15.0
 02/05/2022 19:40,14.7
 02/05/2022 19:50,14.4
 02/05/2022 20:00,14.0
 02/05/2022 20:10,13.6
 02/05/2022 20:20,13.4
 02/05/2022 20:30,13.0
 02/05/2022 20:40,12.8
 02/05/2022 20:50,12.6
 02/05/2022 21:00,12.4
 02/05/2022 21:10,12.1
 02/05/2022 21:20,11.9
 02/05/2022 21:30,11.6
 02/05/2022 21:40,11.4
 02/05/2022 21:50,11.2
 02/05/2022 22:00,11.0
 02/05/2022 22:10,10.8
 02/05/2022 22:20,10.5
 02/05/2022 22:30,10.4
 02/05/2022 22:40,10.2
 02/05/2022 22:50,10.0
 02/05/2022 23:00,10.1
 02/05/2022 23:10,10.5
 02/05/2022 23:20,10.4
 02/05/2022 23:30,11.0
 02/05/2022 23:40,10.9
 02/05/2022 23:50,9.9
 03/05/2022 00:00,9.1
 03/05/2022 00:10,8.8
 03/05/2022 00:20,8.5
 03/05/2022 00:30,8.3
 03/05/2022 00:40,8.2
 03/05/2022 00:50,8.3
 03/05/2022 01:00,8.4
 03/05/2022 01:10,8.6
 03/05/2022 01:20,8.5
 03/05/2022 01:30,8.6
 03/05/2022 01:40,8.7
 03/05/2022 01:50,9.0
 03/05/2022 02:00,9.0
 03/05/2022 02:10,9.6
 03/05/2022 02:20,9.5
 03/05/2022 02:30,9.9
 03/05/2022 02:40,10.3
 03/05/2022 02:50,10.5
 03/05/2022 03:00,10.7
 03/05/2022 03:10,10.7
 03/05/2022 03:20,10.6
 03/05/2022 03:30,10.6
 03/05/2022 03:40,10.3
 03/05/2022 03:50,10.1
 03/05/2022 04:00,10.3
 03/05/2022 04:10,10.3
 03/05/2022 04:20,10.5
 03/05/2022 04:30,10.5
 03/05/2022 04:40,10.4
 03/05/2022 04:50,10.3
 03/05/2022 05:00,10.3
 03/05/2022 05:10,10.3
 03/05/2022 05:20,10.2
 03/05/2022 05:30,10.2
 03/05/2022 05:40,10.3
 03/05/2022 05:50,10.3
 03/05/2022 06:00,10.3
 03/05/2022 06:10,10.4
 03/05/2022 06:20,10.4
 03/05/2022 06:30,10.4
 03/05/2022 06:40,10.5
 03/05/2022 06:50,10.6
 03/05/2022 07:00,10.6
 03/05/2022 07:10,10.8
 03/05/2022 07:20,10.8
 03/05/2022 07:30,11.2
 03/05/2022 07:40,10.8
 03/05/2022 07:50,10.7
 03/05/2022 08:00,11.0
 03/05/2022 08:10,11.4
 03/05/2022 08:20,11.1
 03/05/2022 08:30,11.2
 03/05/2022 08:40,11.6
 03/05/2022 08:50,11.8
 03/05/2022 09:00,12.2
 03/05/2022 09:10,12.7
 03/05/2022 09:20,12.7
 03/05/2022 09:30,13.1
 03/05/2022 09:40,13.1
 03/05/2022 09:50,12.8
 03/05/2022 10:00,13.1
 03/05/2022 10:10,13.4
 03/05/2022 10:20,13.6
 03/05/2022 10:30,13.8
 03/05/2022 10:40,14.3
 03/05/2022 10:50,14.5
 03/05/2022 11:00,14.8
 03/05/2022 11:10,14.8
 03/05/2022 11:20,14.3
 03/05/2022 11:30,13.5
 03/05/2022 11:40,13.1
 03/05/2022 11:50,12.9
 03/05/2022 12:00,12.9
 03/05/2022 12:10,12.9
 03/05/2022 12:20,12.8
 03/05/2022 12:30,12.8
 03/05/2022 12:40,12.8
 03/05/2022 12:50,12.7
 03/05/2022 13:00,12.6
 03/05/2022 13:10,12.8
 03/05/2022 13:20,13.0
 03/05/2022 13:30,13.1
 03/05/2022 13:40,13.2
 03/05/2022 13:50,13.2
 03/05/2022 14:00,13.4
 03/05/2022 14:10,13.6
 03/05/2022 14:20,13.8
 03/05/2022 14:30,14.0
 03/05/2022 14:40,14.1
 03/05/2022 14:50,14.6
 03/05/2022 15:00,14.8
 03/05/2022 15:10,15.1
 03/05/2022 15:20,15.2
 03/05/2022 15:30,15.1
 03/05/2022 15:40,15.2
 03/05/2022 15:50,15.2
 03/05/2022 16:00,15.0
 03/05/2022 16:10,15.2
 03/05/2022 16:20,15.3
 03/05/2022 16:30,15.6
 03/05/2022 16:40,15.5
 03/05/2022 16:50,14.9
 03/05/2022 17:00,14.8
 03/05/2022 17:10,14.8
 03/05/2022 17:20,15.2
 03/05/2022 17:30,15.6
 03/05/2022 17:40,15.5
 03/05/2022 17:50,15.8
 03/05/2022 18:00,16.2
 03/05/2022 18:10,15.7
 03/05/2022 18:20,15.4
 03/05/2022 18:30,15.3
 03/05/2022 18:40,15.3
 03/05/2022 18:50,15.2
 03/05/2022 19:00,15.0
 03/05/2022 19:10,14.8
 03/05/2022 19:20,14.7
 03/05/2022 19:30,14.7
 03/05/2022 19:40,14.6
 03/05/2022 19:50,14.5
 03/05/2022 20:00,14.4
 03/05/2022 20:10,14.3
 03/05/2022 20:20,14.2
 03/05/2022 20:30,14.0
 03/05/2022 20:40,13.9
 03/05/2022 20:50,13.9
 03/05/2022 21:00,13.8
 03/05/2022 21:10,13.7
 03/05/2022 21:20,13.7
 03/05/2022 21:30,13.7
 03/05/2022 21:40,13.6
 03/05/2022 21:50,13.5
 03/05/2022 22:00,13.4
 03/05/2022 22:10,13.4
 03/05/2022 22:20,13.2
 03/05/2022 22:30,13.2
 03/05/2022 22:40,13.3
 03/05/2022 22:50,13.3
 03/05/2022 23:00,13.5
 03/05/2022 23:10,13.4
 03/05/2022 23:20,13.4
 03/05/2022 23:30,13.4
 03/05/2022 23:40,13.5
 03/05/2022 23:50,13.4
 04/05/2022 00:00,13.4
 04/05/2022 00:10,13.3
 04/05/2022 00:20,13.2
 04/05/2022 00:30,13.0
 04/05/2022 00:40,12.7
 04/05/2022 00:50,12.6
 04/05/2022 01:00,12.6
 04/05/2022 01:10,12.6
 04/05/2022 01:20,12.6
 04/05/2022 01:30,12.6
 04/05/2022 01:40,12.4
 04/05/2022 01:50,11.7
 04/05/2022 02:00,11.2
 04/05/2022 02:10,10.8
 04/05/2022 02:20,10.2
 04/05/2022 02:30,9.6
 04/05/2022 02:40,9.8
 04/05/2022 02:50,9.9
 04/05/2022 03:00,9.7
 04/05/2022 03:10,9.6
 04/05/2022 03:20,9.9
 04/05/2022 03:30,9.8
 04/05/2022 03:40,9.6
 04/05/2022 03:50,9.4
 04/05/2022 04:00,9.3
 04/05/2022 04:10,9.3
 04/05/2022 04:20,8.9
 04/05/2022 04:30,9.0
 04/05/2022 04:40,9.1
 04/05/2022 04:50,9.2
 04/05/2022 05:00,9.1
 04/05/2022 05:10,9.0
 04/05/2022 05:20,8.9
 04/05/2022 05:30,8.9
 04/05/2022 05:40,8.9
 04/05/2022 05:50,8.9
 04/05/2022 06:00,8.7
 04/05/2022 06:10,8.7
 04/05/2022 06:20,8.6
 04/05/2022 06:30,8.6
 04/05/2022 06:40,8.6
 04/05/2022 06:50,8.7
 04/05/2022 07:00,8.7
 04/05/2022 07:10,8.3
 04/05/2022 07:20,7.9
 04/05/2022 07:30,7.6
 04/05/2022 07:40,7.8
 04/05/2022 07:50,7.6
 04/05/2022 08:00,7.1
 04/05/2022 08:10,7.0
 04/05/2022 08:20,6.7
 04/05/2022 08:30,6.5
 04/05/2022 08:40,6.3
 04/05/2022 08:50,6.2
 04/05/2022 09:00,6.2
 04/05/2022 09:10,5.5
 04/05/2022 09:20,5.3
 04/05/2022 09:30,5.5
 04/05/2022 09:40,5.6
 04/05/2022 09:50,5.1
 04/05/2022 10:00,5.1
 04/05/2022 10:10,5.0
 04/05/2022 10:20,4.5
 04/05/2022 10:30,4.5
 04/05/2022 10:40,4.9
 04/05/2022 10:50,5.0
 04/05/2022 11:00,4.9
 04/05/2022 11:10,5.0
 04/05/2022 11:20,5.0
 04/05/2022 11:30,5.1
 04/05/2022 11:40,5.4
 04/05/2022 11:50,5.5
 04/05/2022 12:00,5.5
 04/05/2022 12:10,5.5
 04/05/2022 12:20,5.5
 04/05/2022 12:30,5.5
 04/05/2022 12:40,5.5
 04/05/2022 12:50,5.5
 04/05/2022 13:00,5.8
 04/05/2022 13:10,5.9
 04/05/2022 13:20,5.8
 04/05/2022 13:30,5.7
 04/05/2022 13:40,6.0
 04/05/2022 13:50,6.1
 04/05/2022 14:00,6.4
 04/05/2022 14:10,6.4
 04/05/2022 14:20,6.3
 04/05/2022 14:30,6.4
 04/05/2022 14:40,6.6
 04/05/2022 14:50,6.6
 04/05/2022 15:00,6.6
 04/05/2022 15:10,6.6
 04/05/2022 15:20,6.7
 04/05/2022 15:30,7.0
 04/05/2022 15:40,7.0
 04/05/2022 15:50,7.1
 04/05/2022 16:00,7.2
 04/05/2022 16:10,7.4
 04/05/2022 16:20,7.5
 04/05/2022 16:30,7.5
 04/05/2022 16:40,7.6
 04/05/2022 16:50,7.7
 04/05/2022 17:00,7.7
 04/05/2022 17:10,7.8
 04/05/2022 17:20,7.9
 04/05/2022 17:30,8.1
 04/05/2022 17:40,8.1
 04/05/2022 17:50,8.0
 04/05/2022 18:00,8.0
 04/05/2022 18:10,8.0
 04/05/2022 18:20,7.9
 04/05/2022 18:30,7.9
 04/05/2022 18:40,7.9
 04/05/2022 18:50,7.8
 04/05/2022 19:00,7.8
 04/05/2022 19:10,7.7
 04/05/2022 19:20,7.7
 04/05/2022 19:30,7.5
 04/05/2022 19:40,7.0
 04/05/2022 19:50,6.9
 04/05/2022 20:00,6.7
 04/05/2022 20:10,6.6
 04/05/2022 20:20,6.5
 04/05/2022 20:30,6.3
 04/05/2022 20:40,5.8
 04/05/2022 20:50,5.1
 04/05/2022 21:00,4.8
 04/05/2022 21:10,4.5
 04/05/2022 21:20,4.2
 04/05/2022 21:30,4.0
 04/05/2022 21:40,3.9
 04/05/2022 21:50,3.5
 04/05/2022 22:00,3.1
 04/05/2022 22:10,2.9
 04/05/2022 22:20,2.8
 04/05/2022 22:30,2.5
 04/05/2022 22:40,2.4
 04/05/2022 22:50,2.0
 04/05/2022 23:00,1.6
 04/05/2022 23:10,1.8
 04/05/2022 23:20,2.0
 04/05/2022 23:30,1.9
 04/05/2022 23:40,1.7
 04/05/2022 23:50,1.8
 05/05/2022 00:00,1.3
 05/05/2022 00:10,1.4
 05/05/2022 00:20,1.5
 05/05/2022 00:30,1.4
 05/05/2022 00:40,1.6
 05/05/2022 00:50,1.7
 05/05/2022 01:00,1.7
 05/05/2022 01:10,1.5
 05/05/2022 01:20,1.5
 05/05/2022 01:30,1.4
 05/05/2022 01:40,1.5
 05/05/2022 01:50,1.6
 05/05/2022 02:00,1.6
 05/05/2022 02:10,1.6
 05/05/2022 02:20,1.6
 05/05/2022 02:30,1.5
 05/05/2022 02:40,1.5
 05/05/2022 02:50,1.5
 05/05/2022 03:00,1.4
 05/05/2022 03:10,1.4
 05/05/2022 03:20,1.3
 05/05/2022 03:30,1.3
 05/05/2022 03:40,1.3
 05/05/2022 03:50,1.3
 05/05/2022 04:00,1.1
 05/05/2022 04:10,1.1
 05/05/2022 04:20,1.2
 05/05/2022 04:30,1.2
 05/05/2022 04:40,1.1
 05/05/2022 04:50,1.0
 05/05/2022 05:00,0.9
 05/05/2022 05:10,0.9
 05/05/2022 05:20,0.9
 05/05/2022 05:30,0.8
 05/05/2022 05:40,0.7
 05/05/2022 05:50,0.6
 05/05/2022 06:00,0.6
 05/05/2022 06:10,0.4
 05/05/2022 06:20,0.3
 05/05/2022 06:30,0.2
 05/05/2022 06:40,0.1
 05/05/2022 06:50,0.0
 05/05/2022 07:00,-0.1
 05/05/2022 07:10,-0.2
 05/05/2022 07:20,-0.2
 05/05/2022 07:30,-0.3
 05/05/2022 07:40,-0.3
 05/05/2022 07:50,-0.3
 05/05/2022 08:00,-0.2
 05/05/2022 08:10,-0.2
 05/05/2022 08:20,-0.2
 05/05/2022 08:30,-0.1
 05/05/2022 08:40,0.0
 05/05/2022 08:50,0.0
 05/05/2022 09:00,0.0
 05/05/2022 09:10,0.2
 05/05/2022 09:20,0.3
 05/05/2022 09:30,0.5
 05/05/2022 09:40,0.6
 05/05/2022 09:50,0.8
 05/05/2022 10:00,0.9
 05/05/2022 10:10,1.0
 05/05/2022 10:20,1.1
 05/05/2022 10:30,1.2
 05/05/2022 10:40,1.4
 05/05/2022 10:50,1.4
 05/05/2022 11:00,1.5
 05/05/2022 11:10,1.5
 05/05/2022 11:20,1.6
 05/05/2022 11:30,1.7
 05/05/2022 11:40,2.0
 05/05/2022 11:50,2.0
 05/05/2022 12:00,2.1
 05/05/2022 12:10,2.3
 05/05/2022 12:20,2.3
 05/05/2022 12:30,2.4
 05/05/2022 12:40,2.5
 05/05/2022 12:50,2.4
 05/05/2022 13:00,2.5
 05/05/2022 13:10,2.6
 05/05/2022 13:20,2.8
 05/05/2022 13:30,3.0
 05/05/2022 13:40,3.1
 05/05/2022 13:50,3.2
 05/05/2022 14:00,3.4
 05/05/2022 14:10,3.6
 05/05/2022 14:20,3.8
 05/05/2022 14:30,4.0
 05/05/2022 14:40,4.2
 05/05/2022 14:50,4.4
 05/05/2022 15:00,4.6
 05/05/2022 15:10,4.8
 05/05/2022 15:20,5.0
 05/05/2022 15:30,5.3
 05/05/2022 15:40,5.6
 05/05/2022 15:50,5.7
 05/05/2022 16:00,5.9
 05/05/2022 16:10,6.2
 05/05/2022 16:20,6.3
 05/05/2022 16:30,6.4
 05/05/2022 16:40,6.6
 05/05/2022 16:50,6.5
 05/05/2022 17:00,6.5
 05/05/2022 17:10,6.2
 05/05/2022 17:20,5.7
 05/05/2022 17:30,5.7
 05/05/2022 17:40,6.0
 05/05/2022 17:50,5.9
 05/05/2022 18:00,6.3
 05/05/2022 18:10,6.6
 05/05/2022 18:20,6.6
 05/05/2022 18:30,6.6
 05/05/2022 18:40,6.5
 05/05/2022 18:50,6.4
 05/05/2022 19:00,6.2
 05/05/2022 19:10,6.4
 05/05/2022 19:20,6.3
 05/05/2022 19:30,6.3
 05/05/2022 19:40,6.0
 05/05/2022 19:50,5.6
 05/05/2022 20:00,5.2
 05/05/2022 20:10,4.9
 05/05/2022 20:20,4.7
 05/05/2022 20:30,4.5
 05/05/2022 20:40,4.2
 05/05/2022 20:50,4.1
 05/05/2022 21:00,3.8
 05/05/2022 21:10,3.5
 05/05/2022 21:20,3.3
 05/05/2022 21:30,3.1
 05/05/2022 21:40,2.9
 05/05/2022 21:50,2.8
 05/05/2022 22:00,2.5
 05/05/2022 22:10,2.3
 05/05/2022 22:20,2.1
 05/05/2022 22:30,1.9
 05/05/2022 22:40,1.7
 05/05/2022 22:50,1.5
 05/05/2022 23:00,1.3
 05/05/2022 23:10,1.1
 05/05/2022 23:20,1.0
 05/05/2022 23:30,0.7
 05/05/2022 23:40,0.6
 05/05/2022 23:50,0.5
 06/05/2022 00:00,0.4
 06/05/2022 00:10,0.2
 06/05/2022 00:20,0.0
 06/05/2022 00:30,-0.1
 06/05/2022 00:40,-0.2
 06/05/2022 00:50,-0.5
 06/05/2022 01:00,-0.5
 06/05/2022 01:10,-0.5
 06/05/2022 01:20,-1.0
 06/05/2022 01:30,-0.8
 06/05/2022 01:40,-0.8
 06/05/2022 01:50,-1.2
 06/05/2022 02:00,-1.1
 06/05/2022 02:10,-1.2
 06/05/2022 02:20,-1.2
 06/05/2022 02:30,-1.2
 06/05/2022 02:40,-1.3
 06/05/2022 02:50,-1.2
 06/05/2022 03:00,-1.1
 06/05/2022 03:10,-1.1
 06/05/2022 03:20,-1.3
 06/05/2022 03:30,-1.4
 06/05/2022 03:40,-1.5
 06/05/2022 03:50,-1.6
 06/05/2022 04:00,-1.7
 06/05/2022 04:10,-1.7
 06/05/2022 04:20,-1.7
 06/05/2022 04:30,-1.7
 06/05/2022 04:40,-1.8
 06/05/2022 04:50,-1.9
 06/05/2022 05:00,-1.9
 06/05/2022 05:10,-1.8
 06/05/2022 05:20,-1.8
 06/05/2022 05:30,-1.9
 06/05/2022 05:40,-1.9
 06/05/2022 05:50,-1.8
 06/05/2022 06:00,-1.7
 06/05/2022 06:10,-1.7
 06/05/2022 06:20,-1.7
 06/05/2022 06:30,-1.8
 06/05/2022 06:40,-1.8
 06/05/2022 06:50,-1.7
 06/05/2022 07:00,-1.8
 06/05/2022 07:10,-1.7
 06/05/2022 07:20,-1.5
 06/05/2022 07:30,-1.4
 06/05/2022 07:40,-1.3
 06/05/2022 07:50,-1.3
 06/05/2022 08:00,-1.0
 06/05/2022 08:10,-1.0
 06/05/2022 08:20,-1.0
 06/05/2022 08:30,-0.8
 06/05/2022 08:40,-0.6
 06/05/2022 08:50,-0.4
 06/05/2022 09:00,-0.3
 06/05/2022 09:10,-0.3
 06/05/2022 09:20,-0.2
 06/05/2022 09:30,-0.2
 06/05/2022 09:40,-0.2
 06/05/2022 09:50,0.0
 06/05/2022 10:00,0.1
 06/05/2022 10:10,-0.2
 06/05/2022 10:20,0.0
 06/05/2022 10:30,0.0
 06/05/2022 10:40,0.0
 06/05/2022 10:50,-0.1
 06/05/2022 11:00,-0.1
 06/05/2022 11:10,0.0
 06/05/2022 11:20,0.1
 06/05/2022 11:30,0.2
 06/05/2022 11:40,0.3
 06/05/2022 11:50,0.4
 06/05/2022 12:00,0.7
 06/05/2022 12:10,0.9
 06/05/2022 12:20,0.9
 06/05/2022 12:30,1.0
 06/05/2022 12:40,1.1
 06/05/2022 12:50,1.1
 06/05/2022 13:00,1.2
 06/05/2022 13:10,1.4
 06/05/2022 13:20,1.3
 06/05/2022 13:30,1.8
 06/05/2022 13:40,1.7
 06/05/2022 13:50,2.0
 06/05/2022 14:00,2.1
 06/05/2022 14:10,2.4
 06/05/2022 14:20,2.4
 06/05/2022 14:30,2.7
 06/05/2022 14:40,2.7
 06/05/2022 14:50,3.2
 06/05/2022 15:00,3.1
 06/05/2022 15:10,3.4
 06/05/2022 15:20,3.6
 06/05/2022 15:30,3.7
 06/05/2022 15:40,3.9
 06/05/2022 15:50,4.0
 06/05/2022 16:00,4.2
 06/05/2022 16:10,4.3
 06/05/2022 16:20,4.5
 06/05/2022 16:30,4.6
 06/05/2022 16:40,4.7
 06/05/2022 16:50,4.8
 06/05/2022 17:00,5.0
 06/05/2022 17:10,5.2
 06/05/2022 17:20,5.2
 06/05/2022 17:30,5.3
 06/05/2022 17:40,5.5
 06/05/2022 17:50,5.6
 06/05/2022 18:00,5.6
 06/05/2022 18:10,5.7
 06/05/2022 18:20,5.8
 06/05/2022 18:30,5.9
 06/05/2022 18:40,6.0
 06/05/2022 18:50,6.0
 06/05/2022 19:00,6.2
 06/05/2022 19:10,6.2
 06/05/2022 19:20,6.3
 06/05/2022 19:30,6.2
 06/05/2022 19:40,6.3
 06/05/2022 19:50,5.9
 06/05/2022 20:00,6.3
 06/05/2022 20:10,6.2
 06/05/2022 20:20,6.1
 06/05/2022 20:30,6.0
 06/05/2022 20:40,6.0
 06/05/2022 20:50,6.0
 06/05/2022 21:00,5.8
 06/05/2022 21:10,5.6
 06/05/2022 21:20,5.4
 06/05/2022 21:30,5.1
 06/05/2022 21:40,4.9
 06/05/2022 21:50,4.7
 06/05/2022 22:00,4.6
 06/05/2022 22:10,4.5
 06/05/2022 22:20,4.3
 06/05/2022 22:30,3.9
 06/05/2022 22:40,3.8
 06/05/2022 22:50,3.7
 06/05/2022 23:00,3.5
 06/05/2022 23:10,3.5
 06/05/2022 23:20,3.5
 06/05/2022 23:30,3.4
 06/05/2022 23:40,3.2
 06/05/2022 23:50,3.1
 07/05/2022 00:00,2.8
 07/05/2022 00:10,2.6
 07/05/2022 00:20,2.5
 07/05/2022 00:30,2.4
 07/05/2022 00:40,2.3
 07/05/2022 00:50,2.1
